hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card,total_guests
Resort Hotel,1,143,2015,October,41,10,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,Canceled,2015-07-08,Adrian Haley,Haley.Adrian@verizon.com,382-729-5396,************6974,2.0
Resort Hotel,1,143,2015,October,41,10,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,Canceled,2015-07-08,Lisa Bowen,Lisa.B@aol.com,931-264-5038,************2294,2.0
Resort Hotel,1,143,2015,October,41,10,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,Canceled,2015-07-08,Mr. Michael Gonzalez Jr.,Mr..J@mail.com,685-326-0080,************6781,2.0
Resort Hotel,1,143,2015,October,41,10,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,Canceled,2015-07-08,Dakota Jarvis,Dakota_J@comcast.net,144-450-0150,************5389,2.0
Resort Hotel,1,368,2015,October,41,10,2,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,0.0,0,Transient,4.0,0,0,Canceled,2015-05-20,Tyler Lowe,Tyler_Lowe@yandex.com,741-925-9678,************6927,1.0
Resort Hotel,1,143,2015,October,41,10,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,Canceled,2015-07-08,Andrew Morgan,Morgan.Andrew90@outlook.com,537-476-6934,************7402,2.0
Resort Hotel,1,143,2015,October,41,10,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,Canceled,2015-07-08,Denise Rivera,DRivera@protonmail.com,967-712-9317,************7273,2.0
Resort Hotel,1,143,2015,October,41,10,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,96.0,0.0,0,Transient,36.05,0,0,Canceled,2015-07-08,Catherine Jones,Jones_Catherine97@aol.com,883-914-9904,************5550,2.0
Resort Hotel,1,143,2015,October,41,10,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,98.0,0,0,Canceled,2015-05-20,Michael Smith,Michael.Smith@xfinity.com,892-160-3324,************6690,2.0
Resort Hotel,0,78,2015,October,41,10,3,6,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,79.22,0,1,Check-Out,2015-10-19,Glenda Estrada,Estrada.Glenda@xfinity.com,800-874-9580,************6772,2.0
Resort Hotel,0,78,2015,October,41,10,6,15,2,0.0,0,HB,BEL,Direct,Direct,0,0,0,D,D,1,No Deposit,0.0,0.0,0,Transient,106.0,0,1,Check-Out,2015-10-31,Lori Mason,Lori.Mason@gmail.com,547-729-3372,************7687,2.0
Resort Hotel,0,2,2015,October,42,11,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,50.4,0,1,Check-Out,2015-10-12,Alan Zamora,Zamora_Alan21@yandex.com,852-169-9406,************2454,2.0
Resort Hotel,0,2,2015,October,42,11,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,66.0,0,1,Check-Out,2015-10-12,Nicholas Ortiz,Ortiz.Nicholas@comcast.net,872-289-6096,************5417,2.0
Resort Hotel,0,2,2015,October,42,11,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,50.4,0,1,Check-Out,2015-10-12,Debra Lambert,Lambert_Debra@aol.com,693-025-5187,************7436,2.0
Resort Hotel,0,39,2015,October,42,11,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,171.0,0.0,0,Transient,46.5,0,0,Check-Out,2015-10-12,Jonathon Melton,Jonathon_M93@aol.com,228-580-8944,************7723,2.0
Resort Hotel,1,46,2015,October,42,11,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,50.4,0,0,Canceled,2015-09-21,Kathleen Page,Kathleen_Page@yahoo.com,827-070-4225,************9789,2.0
Resort Hotel,0,0,2015,October,42,11,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,66.0,0,1,Check-Out,2015-10-12,Tracy Edwards,TracyEdwards@hotmail.com,789-016-7663,************9195,2.0
Resort Hotel,0,9,2015,October,42,11,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0.0,0,Transient,56.0,0,0,Check-Out,2015-10-12,Mr. Erik Smith,Smith.Mr.32@zoho.com,125-562-2561,************2413,2.0
Resort Hotel,0,6,2015,October,42,11,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,113.0,0,Transient,82.0,1,1,Check-Out,2015-10-13,Darryl Phillips,Darryl_Phillips@hotmail.com,731-360-4698,************2677,2.0
Resort Hotel,0,5,2015,October,42,11,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,50.4,0,2,Check-Out,2015-10-13,Darlene Cortez,DarleneCortez@yandex.com,519-007-9337,************9440,2.0
Resort Hotel,0,2,2015,October,42,11,2,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,37.6,0,0,Check-Out,2015-10-13,David Obrien,DavidObrien@outlook.com,980-967-9206,************9242,1.0
Resort Hotel,0,1,2015,October,42,11,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,56.4,1,0,Check-Out,2015-10-13,Jeff Sanford,Jeff_S@yahoo.com,982-253-9164,************7683,2.0
Resort Hotel,1,99,2015,October,42,11,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,251.0,0.0,0,Transient,67.0,0,0,Canceled,2015-09-28,Leroy White,LWhite@protonmail.com,479-322-1165,************1030,2.0
Resort Hotel,0,1,2015,October,42,11,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,56.4,1,0,Check-Out,2015-10-12,Kristin Williams,KristinWilliams@zoho.com,727-164-9586,************1692,2.0
Resort Hotel,1,87,2015,October,42,11,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,42.3,0,0,Canceled,2015-09-11,Matthew Mitchell,Matthew_M@yahoo.com,665-589-5335,************9101,1.0
Resort Hotel,1,12,2015,October,42,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,50.4,0,2,Canceled,2015-09-30,Brian Haynes,Brian_H@xfinity.com,933-667-1066,************4291,2.0
Resort Hotel,0,41,2015,October,42,11,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,56.0,0,1,Check-Out,2015-10-15,Charles Jackson,Charles.J@zoho.com,431-008-9641,************9836,2.0
Resort Hotel,1,102,2015,October,42,11,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,50.4,0,0,Canceled,2015-07-31,Jeffrey Taylor,Jeffrey.T@gmail.com,916-644-2200,************5857,2.0
Resort Hotel,1,87,2015,October,42,11,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,42.3,0,0,Canceled,2015-09-11,James Simmons,James_Simmons99@xfinity.com,868-825-9115,************6921,1.0
Resort Hotel,0,83,2015,October,42,11,2,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,56.52,0,2,Check-Out,2015-10-16,Carlos Griffin,Carlos.Griffin56@verizon.com,972-992-5189,************5508,2.0
Resort Hotel,0,13,2015,October,42,11,2,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36.0,0.0,0,Transient,58.24,0,0,Check-Out,2015-10-16,Kyle Roman,Kyle.R@yandex.com,837-902-1361,************2134,2.0
Resort Hotel,0,5,2015,October,42,11,2,5,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,0.0,0,Transient,69.85,0,1,Check-Out,2015-10-18,Carolyn Gallagher,Gallagher_Carolyn@verizon.com,937-604-3065,************2408,1.0
Resort Hotel,0,5,2015,October,42,11,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,92.71,0,0,Check-Out,2015-10-18,Patricia Parker,PParker@mail.com,593-522-5431,************1151,2.0
Resort Hotel,0,5,2015,October,42,11,4,5,1,0.0,0,SC,PRT,Corporate,Corporate,0,0,0,A,I,0,No Deposit,0.0,174.0,0,Transient-Party,0.0,0,0,Check-Out,2015-10-11,Zachary Ford,ZacharyFord73@hotmail.com,350-082-3471,************3894,1.0
Resort Hotel,0,0,2015,October,42,12,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,240.0,0.0,0,Transient,0.0,0,2,Check-Out,2015-10-12,Stefanie Cook,Stefanie.C@outlook.com,359-377-8896,************6020,2.0
Resort Hotel,0,13,2015,October,42,12,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,195.0,0,Transient,48.0,0,0,Check-Out,2015-10-13,Alexis Miller,Alexis.Miller@zoho.com,828-275-2551,************8845,2.0
Resort Hotel,0,13,2015,October,42,12,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,195.0,0,Transient,53.0,0,1,Check-Out,2015-10-13,Rhonda Moore,Rhonda_M@gmail.com,952-578-7940,************9797,2.0
Resort Hotel,0,20,2015,October,42,12,1,0,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,195.0,0,Transient,48.0,0,0,Check-Out,2015-10-13,Kimberly Fisher,Fisher.Kimberly@mail.com,843-769-8607,************9631,2.0
Resort Hotel,0,0,2015,October,42,12,1,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,0.0,0,Transient,37.0,0,0,Check-Out,2015-10-14,Sara Lucas,Sara_Lucas56@aol.com,623-868-6208,************5720,1.0
Resort Hotel,0,2,2015,October,42,12,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,56.0,0,1,Check-Out,2015-10-14,Mary Johnson,Johnson_Mary@yahoo.com,275-213-1117,************2015,2.0
Resort Hotel,0,4,2015,October,42,12,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,113.0,0,Transient,48.0,0,0,Check-Out,2015-10-14,Michelle Rose DVM,Michelle_DVM81@verizon.com,760-059-5970,************5669,1.0
Resort Hotel,0,6,2015,October,42,12,1,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0.0,0,Transient,61.28,0,1,Check-Out,2015-10-18,Kerry Delgado,Delgado.Kerry93@yandex.com,989-574-0506,************2958,2.0
Resort Hotel,1,334,2015,October,42,12,2,5,10,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Group,0.0,0,0,Canceled,2015-01-02,Andrew Harrington,Harrington_Andrew70@aol.com,667-780-2291,************3817,10.0
Resort Hotel,1,334,2015,October,42,12,2,5,20,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Group,0.0,0,0,Canceled,2015-01-02,Susan Stewart,Stewart.Susan@protonmail.com,888-774-3927,************6272,20.0
Resort Hotel,1,334,2015,October,42,12,2,5,5,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Group,0.0,0,0,Canceled,2015-01-02,Susan Cook,Susan_Cook@protonmail.com,195-926-0365,************3747,5.0
Resort Hotel,0,283,2015,October,42,12,2,5,2,0.0,0,BB,FRA,Groups,Direct,0,0,0,E,F,0,No Deposit,273.0,0.0,0,Transient-Party,79.0,0,0,Check-Out,2015-10-12,Kathleen Davis,Kathleen_D@protonmail.com,259-455-9118,************3825,2.0
Resort Hotel,0,19,2015,October,42,12,3,5,2,2.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,147.0,0.0,0,Transient,74.28,0,0,Check-Out,2015-10-20,Sue Williams,SueWilliams95@att.com,451-014-2414,************1668,4.0
Resort Hotel,0,1,2015,October,42,13,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,47.0,0,1,Check-Out,2015-10-14,Taylor Guzman,Taylor_Guzman@outlook.com,887-766-0993,************3383,1.0
Resort Hotel,0,1,2015,October,42,13,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,0.0,0,Transient,50.4,0,0,Check-Out,2015-10-14,Joshua Combs,Combs_Joshua83@att.com,892-996-7166,************4836,2.0
Resort Hotel,0,0,2015,October,42,13,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,56.0,0,0,Check-Out,2015-10-14,Amy Hall,Amy_Hall@verizon.com,281-492-9921,************5147,1.0
Resort Hotel,0,17,2015,October,42,13,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,0.0,0,Transient,8.0,0,1,Check-Out,2015-10-14,Ann Huynh,AHuynh@protonmail.com,774-693-9678,************3826,2.0
Resort Hotel,0,0,2015,October,42,13,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,56.0,1,0,Check-Out,2015-10-14,Carrie Morgan,Carrie_M@comcast.net,477-530-9136,************9018,2.0
Resort Hotel,0,0,2015,October,42,13,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,47.0,0,1,Check-Out,2015-10-15,Michelle King,MKing@mail.com,257-782-7124,************5260,1.0
Resort Hotel,1,21,2015,October,42,13,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,117.0,0,0,Canceled,2015-09-30,Jason Hodges,Hodges.Jason@yahoo.com,106-135-5602,************5204,4.0
Resort Hotel,0,56,2015,October,42,13,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,107.43,0,0,Check-Out,2015-10-20,Taylor Martinez,Martinez_Taylor@aol.com,311-010-2848,************6194,4.0
Resort Hotel,0,73,2015,October,42,13,2,6,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,F,0,No Deposit,250.0,0.0,0,Transient,73.38,0,2,Check-Out,2015-10-21,Teresa Grimes,Grimes.Teresa@att.com,293-486-5416,************4202,2.0
Resort Hotel,0,32,2015,October,42,14,0,1,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,0.0,0,Transient,117.0,1,0,Check-Out,2015-10-15,Antonio Diaz,Antonio.Diaz@gmail.com,503-373-8396,************9340,2.0
Resort Hotel,0,1,2015,October,42,14,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,5.0,0.0,0,Transient-Party,37.6,1,1,Check-Out,2015-10-15,Michelle Taylor,Michelle.T@comcast.net,593-409-3806,************2480,1.0
Resort Hotel,0,2,2015,October,42,14,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,42.3,1,1,Check-Out,2015-10-15,Donald Chase,Donald_C68@outlook.com,241-139-6270,************8293,1.0
Resort Hotel,0,0,2015,October,42,14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,56.0,0,0,Check-Out,2015-10-15,Kevin Ray,Kevin.Ray@mail.com,721-179-2898,************1574,2.0
Resort Hotel,0,1,2015,October,42,14,0,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,5.0,0.0,0,Transient-Party,37.6,0,1,Check-Out,2015-10-15,Mary Moore,MaryMoore@verizon.com,343-729-6623,************4074,1.0
Resort Hotel,0,0,2015,October,42,14,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,56.0,0,2,Check-Out,2015-10-15,Joe Sherman,Joe.Sherman@verizon.com,380-643-3587,************3545,2.0
Resort Hotel,0,2,2015,October,42,14,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,42.3,0,1,Check-Out,2015-10-15,Penny Olson,Olson.Penny@hotmail.com,236-369-8697,************5848,1.0
Resort Hotel,0,106,2015,October,42,14,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,64.5,0,1,Check-Out,2015-10-22,Mr. Wesley Knight,MKnight@zoho.com,606-814-8939,************3801,2.0
Resort Hotel,0,7,2015,October,42,15,0,0,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,I,3,No Deposit,0.0,223.0,0,Transient-Party,0.0,0,0,Check-Out,2015-10-15,Kevin Phillips,Phillips.Kevin@hotmail.com,456-745-7315,************1889,2.0
Resort Hotel,0,7,2015,October,42,15,0,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,E,1,No Deposit,0.0,223.0,0,Transient-Party,43.0,1,0,Check-Out,2015-10-18,Scott Palmer,Scott.P85@yahoo.com,111-178-0841,************5623,1.0
Resort Hotel,0,27,2015,October,42,15,1,3,2,1.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0.0,0,Transient,111.5,0,1,Check-Out,2015-10-19,John Carlson,Carlson_John@comcast.net,380-880-8170,************4322,3.0
Resort Hotel,0,150,2015,October,42,15,2,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,0.0,0,Contract,33.3,0,0,Check-Out,2015-10-21,Christian Howard,CHoward34@zoho.com,469-807-7174,************7534,2.0
Resort Hotel,0,153,2015,October,42,16,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient-Party,0.0,0,3,Check-Out,2015-10-16,Christopher Simon,Simon.Christopher@att.com,775-616-7342,************5690,2.0
Resort Hotel,0,153,2015,October,42,16,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient-Party,0.0,0,3,Check-Out,2015-10-16,William Ray,WilliamRay75@protonmail.com,599-109-8529,************1985,2.0
Resort Hotel,0,153,2015,October,42,16,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,0.0,0,Transient-Party,0.0,0,3,Check-Out,2015-10-16,Christopher Jones,Jones.Christopher20@att.com,944-378-5579,************5134,2.0
Resort Hotel,0,0,2015,October,42,16,0,1,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,73.0,1,0,Check-Out,2015-10-17,Felicia Riddle,Riddle.Felicia@gmail.com,844-105-8555,************9864,2.0
Resort Hotel,0,8,2015,October,42,16,0,1,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,2,No Deposit,0.0,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-17,James Brown,Brown.James@comcast.net,123-111-5322,************7569,2.0
Resort Hotel,0,1,2015,October,42,16,0,1,1,0.0,0,HB,PRT,Complementary,Direct,0,0,0,E,D,0,No Deposit,0.0,0.0,0,Transient,0.0,0,3,Check-Out,2015-10-17,Ryan Hughes,Ryan_H48@yandex.com,971-950-0871,************3019,1.0
Resort Hotel,0,8,2015,October,42,16,0,2,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,0.0,223.0,0,Transient-Party,44.5,0,1,Check-Out,2015-10-18,Jeanette Stewart,JeanetteStewart@aol.com,471-520-6010,************7551,2.0
Resort Hotel,0,130,2015,October,42,16,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,E,0,No Deposit,241.0,0.0,0,Transient,98.4,1,0,Check-Out,2015-10-18,Nancy Thomas,Nancy.Thomas80@yahoo.com,597-387-5371,************5658,2.0
Resort Hotel,0,88,2015,October,42,16,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,70.0,1,2,Check-Out,2015-10-19,Tina Johnson,Tina.Johnson@comcast.net,263-139-3422,************6432,1.0
Resort Hotel,0,88,2015,October,42,16,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,75.0,0,2,Check-Out,2015-10-19,Jordan Schwartz,Jordan_Schwartz@yahoo.com,992-938-7714,************9886,2.0
Resort Hotel,0,0,2015,October,42,16,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,57.83,1,0,Check-Out,2015-10-20,Valerie Sherman,Valerie_Sherman87@zoho.com,678-966-9768,************5347,2.0
Resort Hotel,0,25,2015,October,42,16,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,314.0,0.0,0,Transient,68.57,0,0,Check-Out,2015-10-23,Robert Vargas,Robert_V@comcast.net,914-630-7345,************5330,2.0
Resort Hotel,0,2,2015,October,42,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient,67.0,0,0,Check-Out,2015-10-18,Angela Greer,AngelaGreer74@verizon.com,658-169-9406,************5888,2.0
Resort Hotel,1,9,2015,October,42,17,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,81.5,0,1,Canceled,2015-10-14,Ashley Beard,AshleyBeard17@yahoo.com,969-751-8107,************6706,2.0
Resort Hotel,0,136,2015,October,42,17,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,54.77,0,0,Check-Out,2015-10-24,Judy Carter,JudyCarter@zoho.com,305-174-1834,************7725,2.0
Resort Hotel,0,95,2015,October,42,17,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,45.56,0,2,Check-Out,2015-10-25,Todd Wu,Todd.Wu@xfinity.com,961-549-7122,************2192,2.0
Resort Hotel,1,50,2015,October,43,18,1,0,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Transient,59.4,0,1,Canceled,2015-09-22,Lisa Gonzalez,Gonzalez_Lisa95@xfinity.com,626-645-5928,************1490,2.0
Resort Hotel,0,9,2015,October,43,18,2,2,2,0.0,0,HB,GBR,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,0.0,0,Transient,108.0,0,1,Check-Out,2015-10-22,Monica Blair,Blair.Monica17@aol.com,805-455-6114,************5617,2.0
Resort Hotel,1,37,2015,October,43,18,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,56.0,0,3,Canceled,2015-09-23,Mia Freeman,Mia.Freeman@protonmail.com,782-171-4993,************5162,2.0
Resort Hotel,1,37,2015,October,43,18,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,56.0,0,3,Canceled,2015-09-23,Dr. Taylor Parker,Dr._Parker14@yandex.com,821-446-8871,************2339,2.0
Resort Hotel,1,73,2015,October,43,18,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,65.0,0,3,Canceled,2015-10-14,Monica Mckay,Monica_M@xfinity.com,731-514-3154,************1643,2.0
Resort Hotel,0,17,2015,October,43,18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,243.0,0.0,0,Transient,42.5,0,0,Check-Out,2015-10-25,Jason Miranda,Jason.Miranda@xfinity.com,424-000-3701,************2396,2.0
Resort Hotel,0,74,2015,October,43,18,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,0.0,0,Transient,50.05,0,0,Check-Out,2015-10-25,Amanda Brown,Amanda.Brown@verizon.com,212-123-5994,************6389,4.0
Resort Hotel,1,92,2015,October,43,18,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,0.0,0,Contract,86.5,0,0,Canceled,2015-07-22,Patrick Jackson,PatrickJackson84@gmail.com,240-370-6792,************9508,2.0
Resort Hotel,0,47,2015,October,43,18,2,5,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,241.0,0.0,0,Transient,67.92,0,1,Check-Out,2015-10-25,Brent Gutierrez,Brent.Gutierrez@comcast.net,749-837-3906,************8589,3.0
Resort Hotel,0,41,2015,October,43,18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,243.0,0.0,0,Contract,43.93,0,0,Check-Out,2015-10-25,Colleen Thornton,ColleenThornton@xfinity.com,243-084-4566,************8466,2.0
Resort Hotel,1,72,2015,October,43,18,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,45.0,0,2,Canceled,2015-09-07,Sarah Wilkerson,Wilkerson_Sarah@outlook.com,801-494-8209,************7201,2.0
Resort Hotel,1,82,2015,October,43,18,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0.0,0,Transient,55.14,0,2,Canceled,2015-10-08,Tina Williams,Tina_W@outlook.com,332-122-6994,************6340,2.0
